Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees East]	Latitude [degrees North]	Depth [m]	POC Flux [mol/m~^2/yr]
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	568.000	-0.65230
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	719.000	-0.54789
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	888.000	-0.46865
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	1078.000	-0.40602
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	1289.000	-0.35571
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	1522.000	-0.31456
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	1779.000	-0.28026
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	2060.000	-0.25144
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	2368.000	-0.22681
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	2702.000	-0.20571
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	3064.000	-0.18743
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	3456.000	-0.17146
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	3879.000	-0.15742
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	4332.000	-0.14506
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	4819.000	-0.13407
DBI1niA	2073	B	1996-01-01T00:00	197.5000	44.0000	5339.000	-0.12428
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	0.000	
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	61.000	
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	133.000	-1.84861
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	219.000	-1.28305
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	320.000	-0.97194
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	436.000	-0.77494
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	568.000	-0.63850
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	719.000	-0.53727
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	888.000	-0.46032
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	1078.000	-0.39939
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	1289.000	-0.35039
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	1522.000	-0.31025
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	1779.000	-0.27675
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	2060.000	-0.24857
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	2368.000	-0.22446
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	2702.000	-0.20379
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	3064.000	-0.18586
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	3456.000	-0.17018
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	3879.000	-0.15638
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	4332.000	-0.14423
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	4819.000	-0.13341
DBI1niA	2074	B	1996-01-01T00:00	202.5000	44.0000	5339.000	-0.12376
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	0.000	
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	61.000	
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	133.000	-1.99895
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	219.000	-1.38977
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	320.000	-1.05414
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	436.000	-0.84137
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	568.000	-0.69386
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	719.000	-0.58432
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	888.000	-0.50099
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	1078.000	-0.43497
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	1289.000	-0.38184
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	1522.000	-0.33828
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	1779.000	-0.30192
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	2060.000	-0.27132
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	2368.000	-0.24511
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	2702.000	-0.22264
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	3064.000	-0.20314
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	3456.000	-0.18608
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	3879.000	-0.17106
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	4332.000	-0.15783
DBI1niA	2075	B	1996-01-01T00:00	207.5000	44.0000	4819.000	-0.14604
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	0.000	
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	61.000	
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	133.000	-1.89540
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	219.000	-1.31821
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	320.000	-1.00012
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	436.000	-0.79843
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	568.000	-0.65856
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	719.000	-0.55468
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	888.000	-0.47565
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	1078.000	-0.41302
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	1289.000	-0.36261
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	1522.000	-0.32129
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	1779.000	-0.28678
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	2060.000	-0.25774
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	2368.000	-0.23287
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	2702.000	-0.21154
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	3064.000	-0.19303
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	3456.000	-0.17683
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	3879.000	-0.16257
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	4332.000	-0.15001
DBI1niA	2076	B	1996-01-01T00:00	212.5000	44.0000	4819.000	-0.13881
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	0.000	
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	61.000	
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	133.000	-1.98355
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	219.000	-1.37999
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	320.000	-1.04725
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	436.000	-0.83623
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	568.000	-0.68986
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	719.000	-0.58114
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	888.000	-0.49840
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	1078.000	-0.43284
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	1289.000	-0.38005
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	1522.000	-0.33678
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	1779.000	-0.30064
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	2060.000	-0.27022
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	2368.000	-0.24417
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	2702.000	-0.22182
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	3064.000	-0.20243
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	3456.000	-0.18546
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	3879.000	-0.17052
DBI1niA	2077	B	1996-01-01T00:00	217.5000	44.0000	4332.000	-0.15735
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	0.000	
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	61.000	
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	133.000	-1.57602
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	219.000	-1.09691
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	320.000	-0.83270
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	436.000	-0.66507
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	568.000	-0.54879
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	719.000	-0.46239
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	888.000	-0.39663
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	1078.000	-0.34450
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	1289.000	-0.30254
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	1522.000	-0.26813
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	1779.000	-0.23939
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	2060.000	-0.21519
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	2368.000	-0.19447
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	2702.000	-0.17669
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	3064.000	-0.16126
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	3456.000	-0.14775
DBI1niA	2078	B	1996-01-01T00:00	222.5000	44.0000	3879.000	-0.13586
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	0.000	
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	61.000	
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	133.000	-4.40748
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	219.000	-3.06881
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	320.000	-2.33030
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	436.000	-1.86166
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	568.000	-1.53647
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	719.000	-1.29481
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	888.000	-1.11085
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	1078.000	-0.96501
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	1289.000	-0.84758
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	1522.000	-0.75127
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	1779.000	-0.67083
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	2060.000	-0.60309
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	2368.000	-0.54507
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	2702.000	-0.49529
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	3064.000	-0.45209
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	3456.000	-0.41426
DBI1niA	2079	B	1996-01-01T00:00	227.5000	44.0000	3879.000	-0.38095
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	0.000	
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	61.000	
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	133.000	-11.44410
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	219.000	-7.96354
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	320.000	-6.04441
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	436.000	-4.82706
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	568.000	-3.98263
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	719.000	-3.35531
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	888.000	-2.87788
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	1078.000	-2.49948
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	1289.000	-2.19485
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	1522.000	-1.94508
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	1779.000	-1.73648
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	2060.000	-1.56086
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	2368.000	-1.41047
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	2702.000	-1.28145
DBI1niA	2080	B	1996-01-01T00:00	232.5000	43.0000	3064.000	-1.16950
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	0.000	
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	61.000	
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	133.000	-12.12640
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	219.000	-8.46413
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	320.000	-6.43930
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	436.000	-5.15216
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	568.000	-4.25775
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	719.000	-3.59228
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	888.000	-3.08511
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	1078.000	-2.68265
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	1289.000	-2.35827
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	1522.000	-2.09204
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	1779.000	-1.86946
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	2060.000	-1.68190
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	2368.000	-1.52115
DBI1niA	2081	B	1996-01-01T00:00	232.5000	45.0000	2702.000	-1.38312
DBI1niA	2082	B	1996-01-01T00:00	292.5000	43.0000	0.000	
DBI1niA	2082	B	1996-01-01T00:00	292.5000	43.0000	61.000	
DBI1niA	2082	B	1996-01-01T00:00	292.5000	43.0000	133.000	-6.81978
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	0.000	
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	61.000	
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	133.000	-4.70285
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	219.000	-3.10998
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	320.000	-2.27080
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	436.000	-1.75704
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	568.000	-1.41103
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	719.000	-1.16048
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	888.000	-0.97412
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	1078.000	-0.82944
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	1289.000	-0.71517
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	1522.000	-0.62312
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	1779.000	-0.54750
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	2060.000	-0.48481
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	2368.000	-0.43190
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	2702.000	-0.38714
DBI1niA	2083	B	1996-01-01T00:00	297.5000	43.0000	3064.000	-0.34881
DBI1niA	2084	B	1996-01-01T00:00	297.5000	45.0000	0.000	
DBI1niA	2084	B	1996-01-01T00:00	297.5000	45.0000	61.000	
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	0.000	
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	61.000	
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	133.000	-3.33941
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	219.000	-2.23474
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	320.000	-1.64655
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	436.000	-1.28345
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	568.000	-1.03722
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	719.000	-0.85785
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	888.000	-0.72372
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	1078.000	-0.61909
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	1289.000	-0.53608
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	1522.000	-0.46893
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	1779.000	-0.41355
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	2060.000	-0.36748
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	2368.000	-0.32847
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	2702.000	-0.29536
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	3064.000	-0.26691
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	3456.000	-0.24225
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	3879.000	-0.22073
DBI1niA	2085	B	1996-01-01T00:00	302.5000	43.0000	4332.000	-0.20195
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	0.000	
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	61.000	
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	133.000	-5.47123
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	219.000	-3.67510
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	320.000	-2.71551
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	436.000	-2.12162
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	568.000	-1.71799
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	719.000	-1.42342
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	888.000	-1.20276
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	1078.000	-1.03037
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	1289.000	-0.89341
DBI1niA	2086	B	1996-01-01T00:00	302.5000	45.0000	1522.000	-0.78248
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	0.000	
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	61.000	
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	133.000	-1.50545
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	219.000	-1.02036
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	320.000	-0.75911
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	436.000	-0.59640
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	568.000	-0.48524
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	719.000	-0.40375
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	888.000	-0.34246
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	1078.000	-0.29440
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	1289.000	-0.25609
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	1522.000	-0.22497
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	1779.000	-0.19919
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	2060.000	-0.17767
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	2368.000	-0.15937
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	2702.000	-0.14379
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	3064.000	-0.13036
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	3456.000	-0.11868
DBI1niA	2087	B	1996-01-01T00:00	307.5000	43.0000	3879.000	-0.10846
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	0.000	
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	61.000	
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	133.000	-2.37460
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	219.000	-1.61172
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	320.000	-1.20035
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	436.000	-0.94389
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	568.000	-0.76855
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	719.000	-0.63991
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	888.000	-0.54309
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	1078.000	-0.46714
DBI1niA	2088	B	1996-01-01T00:00	307.5000	45.0000	1289.000	-0.40655
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	0.000	
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	61.000	
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	133.000	-0.77986
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	219.000	-0.53537
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	320.000	-0.40219
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	436.000	-0.31850
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	568.000	-0.26090
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	719.000	-0.21840
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	888.000	-0.18626
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	1078.000	-0.16092
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	1289.000	-0.14062
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	1522.000	-0.12406
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	1779.000	-0.11028
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	2060.000	-0.09874
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	2368.000	-0.08889
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	2702.000	-0.08047
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	3064.000	-0.07319
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	3456.000	-0.06683
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	3879.000	-0.06126
DBI1niA	2089	B	1996-01-01T00:00	312.5000	43.0000	4332.000	-0.05636
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	0.000	
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	61.000	
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	133.000	-1.02187
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	219.000	-0.70173
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	320.000	-0.52729
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	436.000	-0.41765
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	568.000	-0.34218
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	719.000	-0.28648
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	888.000	-0.24435
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	1078.000	-0.21113
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	1289.000	-0.18452
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	1522.000	-0.16280
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	1779.000	-0.14474
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	2060.000	-0.12960
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	2368.000	-0.11668
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	2702.000	-0.10564
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	3064.000	-0.09609
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	3456.000	-0.08775
DBI1niA	2090	B	1996-01-01T00:00	312.5000	45.0000	3879.000	-0.08044
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	0.000	
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	61.000	
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	133.000	-0.53314
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	219.000	-0.37026
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	320.000	-0.28061
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	436.000	-0.22382
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	568.000	-0.18447
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	719.000	-0.15527
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	888.000	-0.13307
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	1078.000	-0.11548
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	1289.000	-0.10133
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	1522.000	-0.08974
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	1779.000	-0.08007
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	2060.000	-0.07193
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	2368.000	-0.06496
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	2702.000	-0.05899
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	3064.000	-0.05381
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	3456.000	-0.04928
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	3879.000	-0.04529
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	4332.000	-0.04178
DBI1niA	2091	B	1996-01-01T00:00	317.5000	43.0000	4819.000	-0.03865
DBI1niA	2092	B	1996-01-01T00:00	317.5000	45.0000	0.000	
DBI1niA	2092	B	1996-01-01T00:00	317.5000	45.0000	61.000	
DBI1niA	2092	B	1996-01-01T00:00	317.5000	45.0000	133.000	-0.64185
DBI1niA	2092	B	1996-01-01T00:00	317.5000	45.0000	219.000	-0.44575
DBI1niA	2092	B	1996-01-01T00:00	317.5000	45.0000	320.000	-0.33781
DBI1niA	2092	B	1996-01-01T00:00	317.5000	45.0000	436.000	-0.26944
DBI1niA	2092	B	1996-01-01T00:00	317.5000	45.0000	568.000	-0.22207
DBI1niA	2092	B	1996-01-01T00:00	317.5000	45.0000	719.000	-0.18691
DBI1niA	2092	B	1996-01-01T00:00	317.5000	45.0000	888.000	-0.16018
